,Name,Category,Town,Type,Contributions,Title,Review,Rating,Date,LocCode,Cuisine,Score
1148,The Lamb Inn,Food,Bognor, Pub/Bar,16,Front of house lead the way,"Went for a family meal to the lamb inn. Lovely local pub interior and exterior.

Service was amazing the waitress was lovely and couldn’t be more accommodating.

Food was a slight bit hit and miss, some was lovely and very well cooked. Unfortunately some meals where a little disappointing maybe the chef should of checked the plates before sending them out(no response needed chef).

Nice experience",2,2.0,2.0,British,1
1149,Royal Oak,Food,Bognor, Pub/Bar,1,Food and drinks,Another great evening drinks and food at its best usual high standard thanks jan for the great welcome,5,3.0,0.0,British,0
1150,Black Rabbit,Food,Arundel, Pub/Bar,1,Service was shocking,"Had a reservation booked for a birthday , table we was given was right next to the kitchen door which was very frustrating because there was lots of noise coming from the kitchen and the door kept getting left open , we asked several time for it be shut and the waitress who looked like she was in charge made an excuse that the door wouldn’t shut because the front door was open ... once we complained enough times she finally went in a turned of the FAN off that was making so much racket ,when she honestly could have just done it the 1st time round . Also really frustrating that whilst I’m eating my dinner there is no table service for drinks and that u can’t ask the many staff they have floating around for a drink and that you have to get up and go to the bar whilst eating your dinner , by the time your back from the bar your foods cold ??? Ruins the whole experience of paying to sit down and have a meal and feel like the staff are looking after you . Continuing with the staff , they all seem nice enough but there is a lot of them but still impossible to get hold of any of them ....
Food was delicious just wished I felt more welcome and not a burden to the staff that was ‘ looking after us’ .",2,2.0,0.0,British,1
1151,Bengal Tandoori,Food,Littlehampton, Restaurant,10,Just vile !,"Without doubt the worst Vindaloo and so called Korma I've ever had the displeasure of putting in my mouth !
First the Vindaloo ... Sauce a very dark brown, boardering on black with the over-powering taste of burnt garlic. I'm sure a Michelin tyre would of been easier to bite through than the chicken floating around in the grease.
The Korma ... Oh my, where to begin ?? Opened the container lid to reveal a globulous grey sludge with a watery yogurt poured over the top. The taste was indescribable - overly sweet and not remotely anything like a standard, creamy Korma. Again the chicken was tyre worthy. Basically, I threw both dishes in the bin as they weren't fit for human consumption in my opinion. Just terrible and the utter audacity of the place to actually have the gaul to charge customers for outright crap !",1,2.0,2.0,Indian,1
1152,Butlins,Accommodation,Bognor,Hotel,73,Great for a family break,"We have just spent a half-term week at Butlins and it was better than I had expected. There were alot of people but with some planning (getting early for a show/swimming at off peak times such as lunch time and late afternoon) it wasn't too much of an issue. We had a new style silver apartment which I would highly recommend. They are much nicer that the silver apartments, more spacious with grey furnishings. The beds were comfortable and the whole place was warm which was important for Feb! The pool was grotty and run down but the new one will open in a few months which looks amazing.
Read less",4,1.0,2.0,0,0
1153,Spring Cottage B&B,Accommodation,Bognor,B&B/Inn,0,Highly recommend,"Gorgeous bed and breakfast, everything so pretty and clean. The place smelt amazing!!
Myself and my two boys were made to feel very welcome and had a great nights sleep in the blue room. Everything was thought about with care and my boys were as impressed as I was.
Thank you Michelle, we hope to be back soon!!",5,3.0,0.0,0,0
1154,Out of Bounds,Attractions,Littlehampton,Amusements/Fun,246,Adult laser tag party !,"Soft play laser tag for adults ! What an awesome idea and lots of fun.
From first enquiry to confirmed booking and the day staff were attentive and friendly .Venue always busy and if anything we need more places like this around for kids , adults , families and all for fun .

Much fun had adults or kids parties great here , climbing , soft play , laser tag and bowling spoilt for choice . On a good weather day the golf too.
Read less",4,1.0,2.0,0,0
1155,T-Bone Burger,Food,Bognor, Restaurant,31,Disappointing,"After reading many positive reviews I decided to visit T-Bone. I was part of a largish group, there was a few couples seated as well as a very large group of people who appeared to be known to the owners of the restaurant. From the moment we arrived there were children running around the restaurant (from the large group), we were all a little concerned with all the plates of hot food coming out of the kitchen, and to be honest you don’t expect that in a restaurant when trying to enjoy a meal out. We decided against starters so we were given complimentary nachos to nibble on while we waited for our mains, which was a lovely touch and quite tasty, although the cheese appeared to be like the sort you’d expect to come out of a squeezey bottle. The main course (I chose a burger and fries) was huge, far too much for myself, although I’m sure many would be able to finish it off, so great value for money. Unfortunately the burger itself was nothing particularly special, a few of us found the burger bottoms to be quite soggy and found that we had actually been eating the paper it was served on as that too became very soggy. The cheesy chips appeared to have the same squeezey cheese on. Overall I was a bit disappointed and probably won’t go back, maybe having another large table along with us was a factor, maybe it was just not to my taste. Sorry.",2,2.0,1.0,American,1
1156,The Waverley,Food,Bognor, Pub/Bar,90,"Meeting venue, lovely staff.",I’ve used this venue on several occasions now for business meetings and every time the staff are super helpful and efficient. Thank you for your quick reaction time this weekend in sorting out emergency tea and coffee at really short notice for twenty people. No mean feat when you were short staffed and busy with the DDay crowd. Much appreciated. Warwick x,5,2.0,3.0,British,0
1157,Robin Hood,Food,Bognor, Pub/Bar,1,"Good quality food, reasonably priced","The quality of this restaurant is above average with a friendly, welcoming atmosphere. The staff were more than helpful and very accommodating. Top marks",5,2.0,2.0,British,0
1158,Kam-Too,Food,Bognor, Restaurant,4,Really poor quality,"Bought a takeaway which was £48, my favourite 'the lantern house' is temporarily closed.
The food was gross, the only thing edible was the chips and the prawn balls. Ended up throwing it all in the bin. Greasy, bland, and just not very nice. I will not be going here again. I should have read the reviews first.",1,2.0,1.0,Chinese/Thai,1
1159,Travelodge Littlehampton,Accommodation,Littlehampton,Hotel,0,Mini break,"Everything was good . My husband could get a paper without going far . Bus stop 5 minutes walk. Easy to get to Littlehampton , Worthing , Bogor Regis And Rustington . The Lamb in Rustington is great for meals .",5,4.0,0.0,0,0
